index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://taz.de/Stromausfaelle-im-Kosovo/!6053845/,https://taz.de/Stromausfaelle-im-Kosovo/!6053845/,0,taz.de,Stromausfälle im Kosovo: Festnahmen nach Explosion,Unbekannte haben einen wichtigen Wasserversorgungskanal im Norden Kosovos angegriffen. Serbien bestreitet jegliche Beteiligung,https://taz.de/picture/7389187/1200/37138349-1.jpeg,2024-12-01T16:26:00Z,https://web.archive.org/web/20241202021134/https://taz.de/Stromausfaelle-im-Kosovo/!6053845/,Unbekannte haben einen wichtigen Wasserversorgungskanal im Norden Kosovos angegriffen. Serbien bestreitet jegliche Beteiligung mehr...,,de,'Explosion'
https://www.businessinsider.de/gruenderszene/business/wie-gruender-kohle-enpal-aus-solar-nische-jongliert-bfr/,https://www.businessinsider.de/gruenderszene/business/wie-gruender-kohle-enpal-aus-solar-nische-jongliert-bfr/,0,www.businessinsider.de,„Es gibt Arbeits- und Zirkuspferde“: Wie Mario Kohle Enpal aus der Solar-Nische jongliert,"Unicorn-Gründer Mario Kohle, Enpal-CEO, im Interview über neue Geschäftsmodelle, Kundenservice und Wettbewerber Philipp Schröder (1Komma5°).",https://cdn.businessinsider.de/wp-content/uploads/2024/09/202409_GS_Enpal_1800x1200_02.jpg?ver=1726677719,2024-12-01T18:02:13Z,http://archive.md/20241201205918/https://www.businessinsider.de/gruenderszene/business/wie-gruender-kohle-enpal-aus-solar-nische-jongliert-bfr/,"Eigentlich wirkt Mario Kohle, als habe er gerade meditiert: ruhig, entspannt. Ein Mönch in Cargo-Hosen. Das Interview sei allerdings um Punkt 16 Uhr vorbei, sagt der Enpal-CEO, er müsse noch zum Fris… [+1243 chars]",,de,'Kohle'
https://www.tagesschau.de/newsticker/liveblog-ukraine-sonntag-498.html,https://www.tagesschau.de/newsticker/liveblog-ukraine-sonntag-498.html,0,www.tagesschau.de,"Ukraine-Liveblog: ++ Selenskyj: NATO-Beitritt ""überlebenswichtig"" ++","Ukraines Präsident Selenskyj hat betont, dass ein NATO-Beitritt für die Ukraine ""überlebenswichtig"" ist. In Russland hat Präsident Putin den russischen Haushalt genehmigt, in dem die Militärausgaben deutlich steigen. Die Entwicklungen vom Sonntag zum Nachlese…",https://images.tagesschau.de/image/2906d109-3d7a-4505-adc5-36eb9dff821a/AAABk4J_8o4/AAABkZLhkrw/16x9-1280/selenskyj-732.jpg,2024-12-01T21:26:07Z,https://web.archive.org/web/20241201202405/https://www.tagesschau.de/newsticker/liveblog-ukraine-sonntag-498.html,"Stand: 01.12.2024 22:26 Uhr
Ukraines Präsident Selenskyj hat betont, dass ein NATO-Beitritt für die Ukraine ""überlebenswichtig"" ist. In Russland hat Präsident Putin den russischen Haushalt genehmigt… [+11172 chars]",,de,'Russland'
https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-stoltenberg-sieht-voruebergehende-gebietsabtretungen-an-russland-als-option-faz-19030454.html,https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-stoltenberg-sieht-voruebergehende-gebietsabtretungen-an-russland-als-option-faz-19030454.html,0,www.faz.net,Ukraine-Liveblog: Stoltenberg sieht vorübergehende Gebietsabtretungen an Russland als Option,Selenskyj: NATO-Beitritt nur mit besetzten Gebieten +++ Ukraine kann auf Fortschritte im EU-Beitrittsprozess hoffen +++ Kallas und Costa in Kiew eingetroffen +++ alle Entwicklungen im Liveblog,https://media0.faz.net/ppmedia/aktuell/politik/2576964948/1.10147620/facebook_teaser/der-fruehere-nato.jpg,2024-12-02T04:09:05Z,https://web.archive.org/web/20241204154458/https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-stoltenberg-sieht-voruebergehende-gebietsabtretungen-an-russland-als-option-faz-19030454.html,"Der frühere NATO-Generalsekretär Jens Stoltenberg hält vorübergehende Gebietsabtretungen der Ukraine an Russland für eine Option, um ein schnelles Ende des Krieges zu erreichen. Wenn die Waffenstills… [+974 chars]",,de,'Ukraine'
https://stadt-bremerhaven.de/e-autos-kosten-fuer-die-autoversicherungen-steigen-erheblich/,https://stadt-bremerhaven.de/e-autos-kosten-fuer-die-autoversicherungen-steigen-erheblich/,0,stadt-bremerhaven.de,E-Autos: Kosten für die Autoversicherungen steigen,Ab 2025 werden die meisten Autoversicherungen deutlich teurer. Das betrifft sowohl klassische Verbrenner als auch Hybride und E-Autos. Laut dem Vergleichsportal Verivox sind die Preissteigerungen allerdings bei E-Autos und Hybriden mit 30 Prozent im Mittel fü…,https://stadt-bremerhaven.de/wp-content/uploads/2024/08/Tesla-Model-3-2023-Highland-_3387.jpg,2024-12-02T05:30:27Z,https://web.archive.org/web/20241202133330/https://stadt-bremerhaven.de/e-autos-kosten-fuer-die-autoversicherungen-steigen-erheblich/,Ab 2025 werden die meisten Autoversicherungen deutlich teurer. Das betrifft sowohl klassische Verbrenner als auch Hybride und E-Autos. Laut dem Vergleichsportal Verivox sind die Preissteigerungen all… [+2331 chars],,de,'Kosten'
https://www.tagesschau.de/ausland/sipri-bericht-104.html,https://www.tagesschau.de/ausland/sipri-bericht-104.html,0,www.tagesschau.de,Wie Rüstungskonzerne von den weltweiten Kriegen profitieren,"Die Welt rüstet auf - und Waffenproduzenten machen gute Geschäfte. Angesichts zahlreicher Krisen und Konflikte decken sich viele Länder mit Waffen ein. Ein Bericht von Friedensforschern zeigt, welche Konzerne besonders profitieren. Von Julia Wäschenbach.",https://images.tagesschau.de/image/efe43b8c-2106-4883-80d9-e9b1d93fc0ba/AAABkCUuKwo/AAABkZLhkrw/16x9-1280/waffenindustrie-102.jpg,2024-12-02T06:09:26Z,https://web.archive.org/web/20241202070952/https://www.tagesschau.de/ausland/sipri-bericht-104.html,"Stand: 02.12.2024 07:09 Uhr
Die Welt rüstet auf - und Waffenproduzenten machen gute Geschäfte. Angesichts zahlreicher Krisen und Konflikte decken sich viele Länder mit Waffen ein. Ein Bericht von Fr… [+3090 chars]",,de,'Waffen'
https://www.zeit.de/news/2024-12/02/besuch-in-kiew-scholz-sagt-weitere-waffenlieferungen-zu,https://www.zeit.de/news/2024-12/02/besuch-in-kiew-scholz-sagt-weitere-waffenlieferungen-zu,0,www.zeit.de,Ukraine-Krieg: Besuch in Kiew: Scholz sagt weitere Waffenlieferungen zu,Hier finden Sie Informationen zu dem Thema „Ukraine-Krieg“. Lesen Sie jetzt „Besuch in Kiew: Scholz sagt weitere Waffenlieferungen zu“.,https://img.zeit.de/news/2024-12/02/besuch-in-kiew-scholz-sagt-weitere-waffenlieferungen-zu-image-group/wide__1300x731,2024-12-02T06:55:13Z,https://web.archive.org/web/20241203051911/https://www.zeit.de/news/2024-12/02/besuch-in-kiew-scholz-sagt-weitere-waffenlieferungen-zu,Bundeskanzler Olaf Scholz ist zu seinem ersten Ukraine-Besuch seit zweieinhalb Jahren in der Hauptstadt Kiew eingetroffen. Bei seiner Ankunft mit dem Zug kündigte der SPD-Politiker weitere Rüstungsli… [+6142 chars],,de,'Ukraine'
https://www.zeit.de/news/2024-12/02/regen-und-schnee-sorgen-fuer-glatte-strassen-im-suedwesten,https://www.zeit.de/news/2024-12/02/regen-und-schnee-sorgen-fuer-glatte-strassen-im-suedwesten,0,www.zeit.de,Wetter: Regen und Schnee sorgen für glatte Straßen im Südwesten,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Regen und Schnee sorgen für glatte Straßen im Südwesten“.,https://img.zeit.de/news/2024-12/02/regen-und-schnee-sorgen-fuer-glatte-strassen-im-suedwesten-image-group/wide__1300x731,2024-12-02T06:57:49Z,https://web.archive.org/web/20241204032029/https://www.zeit.de/news/2024-12/02/regen-und-schnee-sorgen-fuer-glatte-strassen-im-suedwesten,"Im Südwesten startet die Woche mit einem Wettermix aus Kälte, Schnee und Regen. Bis zum Wochenende kann es auf den Straßen immer wieder glatt werden, wie der Deutsche Wetterdienst (DWD) mitteilte. Di… [+673 chars]",,de,'Kälte'
https://www.faz.net/aktuell/politik/krieg-in-nahost/liveticker-zum-krieg-in-nahost-trump-stellt-ultimatum-fuer-geiselfreilassung-im-gazastreifen-19972506.html,https://www.faz.net/aktuell/politik/krieg-in-nahost/liveticker-zum-krieg-in-nahost-trump-stellt-ultimatum-fuer-geiselfreilassung-im-gazastreifen-19972506.html,0,www.faz.net,Liveblog zum Krieg in Nahost: Trump stellt Ultimatum für Geiselfreilassung im Gazastreifen,USA: „Verstöße gegen Waffenruhe nicht überbewerten“ +++ Israel greift Ziele in Libanon an +++ Erstmals seit Waffenruhe: Israel meldet Beschuss aus Libanon +++ Hizbullah spricht von „Warnung an Israel“ +++ alle Entwicklungen im Liveblog,https://media0.faz.net/ppmedia/aktuell/1561447267/1.10149588/facebook_teaser/der-designierte-us-praesident.jpg,2024-12-02T07:38:45Z,https://web.archive.org/web/20241202212907/https://www.faz.net/aktuell/politik/krieg-in-nahost/liveticker-zum-krieg-in-nahost-trump-stellt-ultimatum-fuer-geiselfreilassung-im-gazastreifen-19972506.html,"F.A.Z.-Korrespondent Christian Meier berichtet aus Tel Aviv:Israel hat Iran davor gewarnt, die Kämpfe in Syrien für Versuche zu nutzen, Waffen an die Hizbullah in Libanon zu schmuggeln. Man werde das… [+1314 chars]",,de,'Waffen'
https://www.faz.net/aktuell/politik/krieg-in-nahost/liveticker-zum-krieg-in-nahost-erstmals-seit-waffenruhe-israel-meldet-beschuss-aus-libanon-19972506.html,https://www.faz.net/aktuell/politik/krieg-in-nahost/liveticker-zum-krieg-in-nahost-erstmals-seit-waffenruhe-israel-meldet-beschuss-aus-libanon-19972506.html,0,www.faz.net,Liveblog zum Krieg in Nahost: Erstmals seit Waffenruhe: Israel meldet Beschuss aus Libanon,Hizbullah spricht von „Warnung an Israel“ +++ Vermittler: Neuen Vorstoß für Waffenruhe in Gaza +++ Israel fängt Geschoss aus dem Jemen ab +++ Berlin verlangt mehr Hilfslieferungen +++ alle Entwicklungen im Liveblog,https://media1.faz.net/ppmedia/aktuell/politik/1325601115/1.10149295/facebook_teaser/libanon-nabatieh-spuren-von.jpg,2024-12-02T07:38:45Z,https://web.archive.org/web/20241203022828/https://www.faz.net/aktuell/politik/krieg-in-nahost/liveticker-zum-krieg-in-nahost-erstmals-seit-waffenruhe-israel-meldet-beschuss-aus-libanon-19972506.html,"F.A.Z.-Korrespondent Christian Meier berichtet aus Tel Aviv:Israel hat Iran davor gewarnt, die Kämpfe in Syrien für Versuche zu nutzen, Waffen an die Hizbullah in Libanon zu schmuggeln. Man werde das… [+1316 chars]",,de,'Waffen'
